	Temperature (C)	Heat Flow (W/g)
4371	64.36	0.10950414225323746
4372	64.37	0.1095658457733899
4373	64.38	0.10926088504136544
4374	64.39	0.10915092672288118
4375	64.4	0.10935097081698153
4376	64.41	0.10904601732271102
4377	64.42	0.10891606623911354
4378	64.43	0.10886111756522743
4379	64.44	0.1087311713000938
4380	64.45	0.10865122744275002
4381	64.46	0.10845128599223353
4382	64.47	0.10826634694758042
4383	64.48	0.10796141030782413
4384	64.49	0.10793147607199849
4385	64.5	0.10767654423913209
4386	64.51	0.10730494814158753
4387	64.52	0.10729168777839027
4388	64.53	0.10726176314856595
4389	64.54	0.10718184091780225
4390	64.55	0.10686858775178942
4391	64.56	0.10672200364954687
4392	64.57	0.10679208861009348
4393	64.58	0.10652884263244777
4394	64.59	0.10656559904895868
4395	64.6	0.10638569119197294
4396	64.61	0.10617245239383566
4397	64.62	0.10609254932022472
4398	64.63	0.10609264863681744
4399	64.64	0.10599275034262234
4400	64.65	0.10581952110331283
4401	64.66	0.1057729609178959
4402	64.67	0.10575306978537391
4403	64.68	0.10547318103808312
4404	64.69	0.1054332946750236
4405	64.7	0.10531341069519584
4406	64.71	0.10504852909759732
4407	64.72	0.10499364988122828
4408	64.73	0.10479377304508519
4409	64.74	0.10468389858816618
4410	64.75	0.10427069317613213
4411	64.76	0.10395415680797626
4412	64.77	0.10372762281602244
4413	64.78	0.1037144245325945
4414	64.79	0.1037012286233483
4415	64.8	0.10343803508727101
4416	64.81	0.1033748439233495
4417	64.82	0.1033949884639016
4418	64.83	0.10346513537457991
4419	64.84	0.10333528465436581
4420	64.85	0.10330543630223943
4421	64.86	0.10335059031718119
4422	64.87	0.10323574669816926
4423	64.88	0.10308257211084682
4424	64.89	0.10281606655419084
4425	64.9	0.10241623002717581
4426	64.91	0.10197639586210894
4427	64.92	0.10165656405796142
4428	64.93	0.1012967346137037
4429	64.94	0.10103690752830463
4430	64.95	0.10068208280073243
4431	64.96	0.10047726042995375
4432	64.97	0.10023744041493288
4433	64.98	0.09964262275463343
4434	64.99	0.09943780744801733
4435	65.0	0.09909799449404222
4436	65.01	0.09897818389166524
4437	65.02	0.09834837563984289
4438	65.03	0.09779356973752806
4439	65.04	0.09745876618367433
4440	65.05	0.09739229831056573
4441	65.06	0.09731249945048637
4442	65.07	0.09719936960238718
4443	65.08	0.09671957543188325
4444	65.09	0.09643978360459027
4445	65.1	0.09620999411945386
4446	65.11	0.09600020697541867
4447	65.12	0.09585042217142892
4448	65.13	0.09573730637309463
4449	65.14	0.09546085957935846
4450	65.15	0.09526108178916459
4451	65.16	0.09518130633478794
4452	65.17	0.09510153321516945
4453	65.18	0.09484676242924817
4454	65.19	0.09440866064262954
4455	65.2	0.09416222785425088
4456	65.21	0.09388246406304734
4457	65.22	0.0937227026012879
4458	65.23	0.09334294346790406
4459	65.24	0.09330985332849595
4460	65.25	0.09308843218199359
4461	65.26	0.09303368002732748
4462	65.27	0.09293726353009113
4463	65.28	0.09269084935587824
4464	65.29	0.09240443750361393
4465	65.3	0.09214469463888841
4466	65.31	0.0919849540939568
4467	65.32	0.09197188253440514
4468	65.33	0.09178262281629479
4469	65.34	0.0915124130337821
4470	65.35	0.09151601509054519
4471	65.36	0.09130295279502221
4472	65.37	0.09120655947945977
4473	65.38	0.09100683514277108
4474	65.39	0.09078711311719978
4475	65.4	0.0906173934016552
4476	65.41	0.0903043426617125
4477	65.42	0.08998796089627925
4478	65.43	0.08966158143759317
4479	65.44	0.08949853761789406
4480	65.45	0.089293829436083
4481	65.46	0.08902245689106358
4482	65.47	0.0888094199817342
4483	65.48	0.0884297187069949
4484	65.49	0.08820001973241043
4485	65.5	0.08783698972354559
4486	65.51	0.0874406286792957
4487	65.52	0.08701093659855319
4488	65.53	0.08688124681354426
4489	65.54	0.08671822598982581
4490	65.55	0.08649687412628682
4491	65.56	0.08624219122181698
4492	65.57	0.08577917727530249
4493	65.58	0.08559283228562986
4494	65.59	0.08515315625168807
4495	65.6	0.08489348250569373
4496	65.61	0.08489381104653271
4497	65.62	0.08445414187308797
4498	65.63	0.08395947498424094
4499	65.64	0.08362147704553946
4500	65.65	0.08327514805586222
4501	65.66	0.08326215468075615
4502	65.67	0.08283249691909678
4503	65.68	0.08251117476976022
4504	65.69	0.08228985489828888
4505	65.7	0.08210187063688901
4506	65.71	0.08179722198443251
4507	65.72	0.08146757560645757
4508	65.73	0.08117126483516524
4509	65.74	0.08095828966942253
4510	65.75	0.08071865010809631
4511	65.76	0.0802240128167182
4512	65.77	0.07996937779415436
4513	65.78	0.07977307837260028
4514	65.79	0.07956011455091705
4515	65.8	0.07918048632796415
4516	65.81	0.07885086036926525
4517	65.82	0.07859623667367677
4518	65.83	0.07810161524005421
4519	65.84	0.07791199606725119
4520	65.85	0.07768237915411991
4521	65.86	0.07745276449951266
4522	65.87	0.07728981876894547
4523	65.88	0.07686020862793352
4524	65.89	0.07648893407532364
4525	65.9	0.07623432844329381
4526	65.91	0.07577139173068881
4527	65.92	0.07529179060301683
4528	65.93	0.0748621917257859
4529	65.94	0.0744159284311694
4530	65.95	0.07406633405134055
4531	65.96	0.07380674191847092
4532	65.97	0.07355215203139842
4533	65.98	0.07284756438895901
4534	65.99	0.07283464565665554
4535	66.0	0.07242172916665623
4536	66.01	0.07204214825112665
4537	66.02	0.07169590290889971
4538	66.03	0.07128965980547353
4539	66.04	0.070936752273012
4540	66.05	0.07065051364367836
4541	66.06	0.07015094391630416
4542	66.07	0.06983137642304893
4543	66.08	0.06923752544845518
4544	66.09	0.06873891480087391
4545	66.1	0.06854268733627267
4546	66.11	0.06847979543442984
4547	66.12	0.06805357242750265
4548	66.13	0.06765401831431328
4549	66.14	0.06695446642701786
4550	66.15	0.0665449167644363
4551	66.16	0.06636536932538739
4552	66.17	0.06590725268011699
4553	66.18	0.06527628111315353
4554	66.19	0.06497674033759582
4555	66.2	0.06479720178082893
4556	66.21	0.06461766544166458
4557	66.22	0.06440479798557908
4558	66.23	0.0640835994113842
4559	66.24	0.06367906971788662
4560	66.25	0.06343287557056065
4561	66.26	0.06322001696821422
4562	66.27	0.06301192248108167
4563	66.28	0.06249430639368159
4564	66.29	0.06240645441910608
4565	66.3	0.06200193798472986
4566	66.31	0.06155575708935768
4567	66.32	0.06134291173179118
4568	66.33	0.06098840191083177
4569	66.34	0.06056722762528155
4570	66.35	0.06003772220727255
4571	66.36	0.060024885655604265
4572	66.37	0.059585384635741256
4573	66.38	0.05899445724171892
4574	66.39	0.05858638918661674
4575	66.4	0.05840689475494498
4576	66.41	0.05802740251692473
4577	66.42	0.05774791247134914
4578	66.43	0.057248424617011295
4579	66.44	0.05708893895269851
4580	66.45	0.05668445547720191
4581	66.46	0.056396640855974844
4582	66.47	0.05605049508780624
4583	66.48	0.05562101817148202
4584	66.49	0.055191543439121915
4585	66.5	0.054652070889510185
4586	66.51	0.05436593385476485
4587	66.52	0.05415313233366925
4588	66.53	0.054098666325007816
4589	66.54	0.05379420249423017
4590	66.55	0.05319807417345368
4591	66.56	0.052835281361459874
4592	66.57	0.05255582405702919
4593	66.58	0.052151368925606345
4594	66.59	0.0516469159659696
4595	66.6	0.051350798510226614
4596	66.61	0.051263016557153485
4597	66.62	0.05103357010552578
4598	66.63	0.05092912582078579
4599	66.64	0.050559683701705715
4600	66.65	0.05018691041372625
4601	66.66	0.05014080595561765
4602	66.67	0.04950137032615176
4603	66.68	0.0490152701907669
4604	66.69	0.04890250554823217
4605	66.7	0.04878307639731583
4606	66.71	0.04832364940345313
4607	66.72	0.04810422456541241
4608	66.73	0.047834801881960765
4609	66.74	0.04763871468519776
4610	66.75	0.047240248688173114
4611	66.76	0.047146546746796414
4612	66.77	0.046967132669353706
4613	66.78	0.04678772074032089
4614	66.79	0.046674977625125624
4615	66.8	0.04632890332252826
4616	66.81	0.0461494978312853
4617	66.82	0.04581009448348761
4618	66.83	0.045590693277889116
4619	66.84	0.045294627546578425
4620	66.85	0.04493189728831082
4621	66.86	0.04468583583517427
4622	66.87	0.04440644318592257
4623	66.88	0.04416038600597405
4624	66.89	0.04378099762741172
4625	66.9	0.04339494471565297
4626	66.91	0.04330556060277946
4627	66.92	0.043076178620872874
4628	66.93	0.0427967987686797
4629	66.94	0.042567421044946485
4630	66.95	0.042178045448417745
4631	66.96	0.04185867197783688
4632	66.97	0.0412193006319459
4633	66.98	0.04074993140948635
4634	66.99	0.040545564309198756
4635	67.0	0.040091199329823635
4636	67.01	0.03967850313676724
4637	67.02	0.03944914239543307
4638	67.03	0.039128117104558324
4639	67.04	0.03892376059621272
4640	67.05	0.038601549059607
4641	67.06	0.03851505392204535
4642	67.07	0.03808570375369058
4643	67.08	0.03770635569613123
4644	67.09	0.0375270097481013
4645	67.1	0.03722766590833215
4646	67.11	0.037018324175556394
4647	67.12	0.03688898454850431
4648	67.13	0.03647631369257143
4649	67.14	0.03606364493982017
4650	67.15	0.03575097828897977
4651	67.16	0.035504980405443476
4652	67.17	0.035058984621273215
4653	67.18	0.03471299093519331
4654	67.19	0.03450033267926411
4655	67.2	0.03422577175696917
4656	67.21	0.03397502245274264
4657	67.22	0.033735703812925344
4658	67.23	0.033516387264806546
4659	67.24	0.03323707280710497
4660	67.25	0.03302442710520426
4661	67.26	0.032878450157821426
4662	67.27	0.03249914196367287
4663	67.28	0.0320198358548085
4664	67.29	0.031707198496607525
4665	67.3	0.03130122988778661
4666	67.31	0.031081930027057947
4667	67.32	0.03064263224646746
4668	67.33	0.03014333654472745
4669	67.34	0.030094042920547626
4670	67.35	0.029864751372638665
4671	67.36	0.029685461899708
4672	67.37	0.029506174500463445
4673	67.38	0.029226889173612935
4674	67.39	0.028810105917861595
4675	67.4	0.028368324731915084
4676	67.41	0.028155712281143774
4677	67.42	0.02780976856425177
4678	67.43	0.027550493579940216
4679	67.44	0.027451220660243525
4680	67.45	0.027271949803860718
4681	67.46	0.02694268100948971
4682	67.47	0.026670557132971062
4683	67.48	0.026400816268238092
4684	67.49	0.026304886985413223
4685	67.5	0.0263006264260488
4686	67.51	0.025896367922171315
4687	67.52	0.02551711147247282
4688	67.53	0.025137857075644643
4689	67.54	0.024983604730377973
4690	67.55	0.02471268776869673
4691	67.56	0.024533439522623546
4692	67.57	0.024370859990849425
4693	67.58	0.02424161583872797
4694	67.59	0.024095707064947902
4695	67.6	0.023883133668197498
4696	67.61	0.02372889564716285
4697	67.62	0.023524659667199188
4698	67.63	0.023212092393658512
4699	67.64	0.02284619382522557
4700	67.65	0.02278696396058688
4701	67.66	0.02258273613175943
4702	67.67	0.02252851033742509
4703	67.68	0.0222659532429339
4704	67.69	0.022070064846967608
4705	67.7	0.021813067370427763
4706	67.71	0.021561627478661638
4707	67.72	0.021499078503680824
4708	67.73	0.0214031982219427
4709	67.74	0.021323986632124203
4710	67.75	0.02083763420909346
4711	67.76	0.020715569522955057
4712	67.77	0.020686364000956026
4713	67.78	0.020457160498916327
4714	67.79	0.020277959015509328
4715	67.8	0.0201654262160762
4716	67.81	0.019919562099290467
4717	67.82	0.01974036666382606
4718	67.83	0.019421173241688905
4719	67.84	0.01911531516488507
4720	67.85	0.018952792432085808
4721	67.86	0.018623605041965252
4722	67.87	0.01854441965986009
4723	67.88	0.018445236284444277
4724	67.89	0.018214626342962337
4725	67.9	0.018106875548371537
4726	67.91	0.018061031518390003
4727	67.92	0.017908522823117057
4728	67.93	0.017869349461222317
4729	67.94	0.017890178098041165
4730	67.95	0.017801008732239776
4731	67.96	0.017565174695819863
4732	67.97	0.017552675987446698
4733	67.98	0.017348512605786848
4734	67.99	0.017369351216172557
4735	68.0	0.01718185848393672
4736	68.01	0.01706103440774598
4737	68.02	0.01702354565293307
4738	68.03	0.016977725551494238
4739	68.04	0.017148574102096248
4740	68.05	0.016869424636733577
4741	68.06	0.01694027715406854
4742	68.07	0.016703988795619296
4743	68.08	0.01638198813147529
4744	68.09	0.016136179922202842
4745	68.1	0.01625704035693687
4746	68.11	0.016211236101005166
4747	68.12	0.01606543381973502
4748	68.13	0.015911300178452326
4749	68.14	0.015673835175813444
4750	68.15	0.015628038810475253
4751	68.16	0.015682244414427338
4752	68.17	0.0153840710339459
4753	68.18	0.015223994858161394
4754	68.19	0.015111539695251253
4755	68.2	0.014882419829584048
4756	68.21	0.014853301926479379
4757	68.22	0.014724185984590576
4758	68.23	0.01474507200257058
4759	68.24	0.014815959979071813
4760	68.25	0.01462256419846053
4761	68.26	0.01449107513557868
4762	68.27	0.014328635646221777
4763	68.28	0.014332864776659626
4764	68.29	0.014470429192209533
4765	68.3	0.014407995558189945
4766	68.31	0.014322230539916436
4767	68.32	0.014108134136038064
4768	68.33	0.013970706345203698
4769	68.34	0.01392494716606052
4770	68.35	0.013845856597254791
4771	68.36	0.013946767970766771
4772	68.37	0.013987681285241749
4773	68.38	0.013771096539325622
4774	68.39	0.013704513731663592
4775	68.4	0.013550432860898187
4776	68.41	0.01367135392567409
4777	68.42	0.013792276924633473
4778	68.43	0.013763201856419105
4779	68.44	0.013800795386338383
4780	68.45	0.013805057513031738
4781	68.46	0.0137009882351391
4782	68.47	0.013846920884636127
4783	68.48	0.013757855460162727
4784	68.49	0.013588791960361668
4785	68.5	0.013509730383875596
4786	68.51	0.013514004062678886
4787	68.52	0.01360161299541085
4788	68.53	0.013582557180712662
4789	68.54	0.013418503283888938
4790	68.55	0.013224451303578189
4791	68.56	0.013152067905084053
4792	68.57	0.013006353087043454
4793	68.58	0.012713021133805125
4794	68.59	0.012614929186861357
4795	68.6	0.012502553435319363
4796	68.61	0.012190179592098005
4797	68.62	0.012451140989161225
4798	68.63	0.012260675720377812
4799	68.64	0.012253069498664004
4800	68.65	0.012107369941696255
4801	68.66	0.012061672286197034
4802	68.67	0.011895976530795771
4803	68.68	0.011836949340785718
4804	68.69	0.011897924048129394
4805	68.7	0.011812233984785259
4806	68.71	0.011799879149378079
4807	68.72	0.011820859540534023
4808	68.73	0.011541841823543564
4809	68.74	0.011362825997031756
4810	68.75	0.011158812059620882
4811	68.76	0.011338133343266943
4812	68.77	0.011150789846591902
4813	68.78	0.011126781568215893
4814	68.79	0.01111777517342638
4815	68.8	0.011288770660842662
4816	68.81	0.011184768029085745
4817	68.82	0.010850767276776363
4818	68.83	0.010771768402531468
4819	68.84	0.010872771404969228
4820	68.85	0.010843776282706497
4821	68.86	0.01078978303435818
4822	68.87	0.01083579165854065
4823	68.88	0.01065680215386866
4824	68.89	0.010897814518953108
4825	68.9	0.010665495419071913
4826	68.91	0.010636511519502623
4827	68.92	0.01060752948552146
4828	68.93	0.01061188264907198
4829	68.94	0.010416237675430207
4830	68.95	0.010543927896536687
4831	68.96	0.010424953310998575
4832	68.97	0.010545980584091286
4833	68.98	0.010383676381089835
4834	68.99	0.010238040700601747
4835	69.0	0.009934073541236543
4836	69.01	0.009955108234934507
4837	69.02	0.009726144780304757
4838	69.03	0.009822183175951515
4839	69.04	0.00962655675381452
4840	69.05	0.009547598845832006
4841	69.06	0.009635309450608087
4842	69.07	0.00948135523341298
4843	69.08	0.009577402859518802
4844	69.09	0.009458452327527844
4845	69.1	0.00951950363604448
4846	69.11	0.009407223450339952
4847	69.12	0.009361611769016953
4848	69.13	0.0094826685906777
4849	69.14	0.009343727247258737
4850	69.15	0.009274787737361123
4851	69.16	0.009345850059585992
4852	69.17	0.009241914212535285
4853	69.18	0.009187980194809153
4854	69.19	0.009209048005008214
4855	69.2	0.008992617641731204
4856	69.21	0.008751189103574752
4857	69.22	0.008922262389135849
4858	69.23	0.008960004163676594
4859	69.24	0.008974414425793054
4860	69.25	0.00901549317407957
4861	69.26	0.009206573740463853
4862	69.27	0.009102656123539887
4863	69.28	0.008998740321901622
4864	69.29	0.009019826334141445
4865	69.3	0.009180914158851028
4866	69.31	0.009095337127955183
4867	69.32	0.009183095240044459
4868	69.33	0.009144188493708238
4869	69.34	0.009150283554201888
4870	69.35	0.00884638042011332
4871	69.36	0.009117479090031022
4872	69.37	0.009088579562541277
4873	69.38	0.008934681836231029
4874	69.39	0.008864119243017221
4875	69.4	0.008885225114818596
4876	69.41	0.008972999450218122
4877	69.42	0.008894108914466514
4878	69.43	0.008765220172811894
4879	69.44	0.008636333223836168
4880	69.45	0.008507448066120027
4881	69.46	0.008507136126814085
4882	69.47	0.008499683118784684
4883	69.48	0.00850080332632519
4884	69.49	0.008308591986109448
4885	69.5	0.008243049096716693
4886	69.51	0.008117507990056616
4887	69.52	0.008155301998038933
4888	69.53	0.00810643111924092
4889	69.54	0.008247562018904642
4890	69.55	0.008111551838462017
4891	69.56	0.008156495814581888
4892	69.57	0.00807096537441021
4893	69.58	0.008007103373663504
4894	69.59	0.008153243144245703
4895	69.6	0.008054384684728078
4896	69.61	0.008345527993681046
4897	69.62	0.008316673069673985
4898	69.63	0.008254486577943254
4899	69.64	0.008178968517057683
4900	69.65	0.008180118885584786
4901	69.66	0.008101271015426903
4902	69.67	0.008142424905151824
4903	69.68	0.008143580553328533
4904	69.69	0.008044737958523562
4905	69.7	0.007985897119304752
4906	69.71	0.00790705803423597
4907	69.72	0.008028220701884248
4908	69.73	0.008082718454147653
4909	69.74	0.008230551289591492
4910	69.75	0.008075052540112981
4911	69.76	0.00806288887094242
4912	69.77	0.007834060280642596
4913	69.78	0.007730233434441569
4914	69.79	0.007876408330900642
4915	69.8	0.00781425163524574
4916	69.81	0.007818763346036484
4917	69.82	0.007706610128497271
4918	69.83	0.007586125314519965
4919	69.84	0.00770230890266177
4920	69.85	0.007670160891478428
4921	69.86	0.0077746812795260745
4922	69.87	0.007879203398691637
4923	69.88	0.008107060580863745
4924	69.89	0.007908252824594175
4925	69.9	0.008042780128436622
4926	69.91	0.00798064249094077
4927	69.92	0.00789183991065956
4928	69.93	0.007898039052808503
4929	69.94	0.007994239915938284
4930	69.95	0.007948775831930543
4931	69.96	0.008003313466001138
4932	69.97	0.00782451948336682
4933	69.98	0.007904060549242864
4934	69.99	0.007825269995512585
4935	70.0	0.007646481154056417
4936	70.01	0.007609360690087996
4937	70.02	0.007643908602150695
4938	70.03	0.007585124888789707
4939	70.04	0.00780634288188331
4940	70.05	0.007802562579974026
4941	70.06	0.007828783981602694
4942	70.07	0.007995007085309869
4943	70.08	0.008057898556300902
4944	70.09	0.008152458393115847
4945	70.1	0.008333686594291123
4946	70.11	0.008379916491696449
